"Region";"Schadstoff";"Einheit";"CRF_Code";"CRF_Sektor";"Quelle";"Datenstand";"Jahr";"Werte"
"AT";"THG";"t CO2-äq";"1 A 1 b";"Petroleum Refining";"OLI 2023 (1990-2022)";"15.01.2024";"2020";2737781,79530364
"AT";"THG";"t CO2-äq";"1 A 1 b";"Petroleum Refining";"OLI 2023 (1990-2022)";"15.01.2024";"2021";2755492,11382287
"AT";"THG";"t CO2-äq";"1 A 1 b";"Petroleum Refining";"OLI 2023 (1990-2022)";"15.01.2024";"2022";2259219,79076456
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1990";511392,143714771
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1991";550737,821085421
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1992";523435,011605526
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1993";425483,676435913
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1994";453824,544507632
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1995";612685,185743636
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1996";261829,495993896
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1997";278325,718029997
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1998";353299,92253932
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"1999";284875,70100638
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2000";282233,807572916
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2001";246036,462800839
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2002";212984,235223073
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2003";169371,17018402
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2004";246583,347939441
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2005";394920,801199132
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2006";263131,235683458
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2007";264947,416602201
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2008";238167,806806194
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2009";265724,111287227
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2010";239445,235430865
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2011";266970,121963108
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2012";207339,351234293
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2013";251523,259370407
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2014";249337,647741527
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2015";276792,731003066
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2016";274624,584135667
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2017";260019,143337921
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2018";240895,485010569
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2019";313604,509942323
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2020";290601,692300969
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2021";376308,433033458
"AT";"THG";"t CO2-äq";"1 A 1 c";"Manufacture of Solid Fuels and Other Energy Industries";"OLI 2023 (1990-2022)";"15.01.2024";"2022";345611,980448092
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1990";9609329,95043962
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1991";9913608,4487401
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1992";9202733,60113399
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1993";9455975,28655916
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1994";10104514,5031433
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1995";10065408,5905065
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1996";10634898,3088622
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1997";11829210,5894348
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1998";10465197,9483334
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"1999";9765373,70128225
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2000";10023431,5234833
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2001";10050212,5467166
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2002";10429560,5207887
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2003";10848088,1642005
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2004";11066202,6512519
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2005";11361388,3328971
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2006";11191651,2374222
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2007";10747857,4906138
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2008";11095551,4294061
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2009";10567803,4500491
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2010";11188466,6444278
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2011";11097806,7809072
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2012";10992711,4191111
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2013";10732772,45642
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2014";10338941,2404199
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2015";10203689,1650472
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2016";10514621,9257242
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2017";10722362,3106944
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2018";10833058,215145
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2019";10817611,0343224
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2020";10589012,5222865
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2021";10892328,5570888
"AT";"THG";"t CO2-äq";"1 A 2";"Manufacturing Industries and Construction";"OLI 2023 (1990-2022)";"15.01.2024";"2022";10618891,944533
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1990";1834414,81684022
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1991";1441933,61411703
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1992";1186720,6708329
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1993";1367094,88318454
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1994";1282095,55764695
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1995";1339023,09521669
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1996";1604139,04207718
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1997";1863921,11592078
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1998";1162246,45523328
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"1999";1330940,60549376
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2000";1276824,45136315
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2001";1440051,46709895
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2002";1687276,76870466
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2003";1735171,58286274
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2004";1905063,8174031
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2005";1846366,47929996
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2006";1554420,29831785
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2007";1216818,68286113
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2008";1303899,7236991
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2009";1020881,08398305
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2010";1276710,97517829
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2011";1447488,31439563
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2012";1484920,22685691
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2013";1607754,83755269
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2014";1497111,34239134
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2015";1406912,07991303
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2016";1578012,88249844
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2017";1659807,06975863
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2018";1772995,45373185
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2019";1806193,08025187
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2020";1805007,01685477
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2021";1784864,677062
"AT";"THG";"t CO2-äq";"1 A 2 a";"Iron and Steel";"OLI 2023 (1990-2022)";"15.01.2024";"2022";1937382,50113434
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1990";132173,195195782
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1991";118953,25803558
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1992";126782,750640391
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1993";158373,220354815
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1994";261472,864213822
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1995";255363,397209319
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1996";176945,030126519
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1997";221609,946111614
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1998";205750,207137938
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"1999";191455,018852221
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2000";193047,136329077
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2001";206714,64191667
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2002";207958,433023508
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2003";212973,600944709
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2004";219906,62792726
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2005";218147,243191985
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2006";221872,945007422
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2007";250979,467466248
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2008";253715,45521725
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2009";235476,524000697
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2010";236015,661437946
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2011";248749,871570435
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2012";241324,026295319
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2013";272462,918074777
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2014";289218,207241057
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2015";295886,750579009
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2016";305355,28707147
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2017";297464,528964988
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2018";325207,449703459
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2019";301075,96589798
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2020";268239,209002629
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2021";296985,080391309
"AT";"THG";"t CO2-äq";"1 A 2 b";"Non-Ferrous Metals";"OLI 2023 (1990-2022)";"15.01.2024";"2022";302586,414640941
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1990";854853,738734036
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1991";866369,424098164
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1992";940582,876040183
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1993";1008353,61082051
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1994";952942,724485418
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1995";992930,890117608
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1996";1071408,85774552
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1997";1164353,35622608
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1998";1089983,40155212
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"1999";1338504,82560751
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2000";1352091,83668331
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2001";1382585,8157433
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2002";1386271,59495626
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2003";1467858,53225031
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2004";1388122,11667017
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2005";1354936,29035087
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2006";1282046,3351969
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2007";1173538,27461046
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2008";1396280,91205418
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2009";1427749,78793007
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2010";1558743,37148697
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2011";1498273,03678809
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2012";1497496,0204117
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2013";1393601,50844328
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2014";1427311,36654406
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2015";1403163,03353615
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2016";1559354,4208352
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2017";1636841,27814311
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2018";1480695,84282905
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2019";1471621,88393368
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2020";1502755,85697956
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2021";1540753,05457921
"AT";"THG";"t CO2-äq";"1 A 2 c";"Chemicals";"OLI 2023 (1990-2022)";"15.01.2024";"2022";1410129,03971912
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1990";2232663,64326051
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1991";2696648,04209257
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1992";2185531,39937238
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1993";2047676,98677912
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1994";2578686,07206608
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1995";2333786,67083732
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1996";2421010,71148213
"AT";"THG";"t CO2-äq";"1 A 2 d";"Pulp, Paper and Print";"OLI 2023 (1990-2022)";"15.01.2024";"1997";2845387,4601306
